Detailed Resource Usage
Module Name,Fabric 4LUT,Fabric DFF,Interface 4LUT,Interface DFF,Single-Ended I/O,Differential I/O Pairs,uSRAM (64x12),LSRAM (20K),Chip Globals,PLL
FIC_0_PERIPHERALS_0/FIC0_INITIATOR_inst_0/FIC0_INITIATOR_0/SlvConvertor_loop[2].slvcnv/slvdwc/genblk1.DownConverter_inst/writeWidthConv/genblk1.brespCtrl/Primitives,8,10,0,0,0,0,0,0,0,0
FIC_0_PERIPHERALS_0/FIC0_INITIATOR_inst_0/FIC0_INITIATOR_0/SlvConvertor_loop[2].slvcnv/slvdwc/genblk1.DownConverter_inst/writeWidthConv/widthConvwr/Primitives,204,147,0,0,0,0,0,0,0,0
FIC_0_PERIPHERALS_0/FIC0_INITIATOR_inst_0/FIC0_INITIATOR_0/SlvConvertor_loop[2].slvcnv/slvdwc/genblk1.DownConverter_inst/writeWidthConv/wrCmdFifo/fifo_ctrl_inst/Primitives,40,16,0,0,0,0,0,0,0,0
FIC_0_PERIPHERALS_0/FIC0_INITIATOR_inst_0/FIC0_INITIATOR_0/SlvConvertor_loop[2].slvcnv/slvdwc/genblk1.DownConverter_inst/writeWidthConv/wrCmdFifo/genblk1[0].ram/mem_mem_0_0/Primitives,0,0,12,12,0,0,1,0,0,0
FIC_0_PERIPHERALS_0/FIC0_INITIATOR_inst_0/FIC0_INITIATOR_0/SlvConvertor_loop[2].slvcnv/slvdwc/genblk1.DownConverter_inst/writeWidthConv/wrCmdFifo/genblk1[0].ram/mem_mem_0_1/Primitives,0,0,12,12,0,0,1,0,0,0
FIC_0_PERIPHERALS_0/FIC0_INITIATOR_inst_0/FIC0_INITIATOR_0/SlvConvertor_loop[2].slvcnv/slvdwc/genblk1.DownConverter_inst/writeWidthConv/wrCmdFifo/genblk1[0].ram/mem_mem_0_2/Primitives,0,0,12,12,0,0,1,0,0,0
FIC_0_PERIPHERALS_0/FIC0_INITIATOR_inst_0/FIC0_INITIATOR_0/SlvConvertor_loop[2].slvcnv/slvdwc/genblk1.DownConverter_inst/writeWidthConv/wrCmdFifoWriteCtrl/Primitives,365,123,0,0,0,0,0,0,0,0
FIC_0_PERIPHERALS_0/FIC0_INITIATOR_inst_0/FIC0_INITIATOR_0/arst_aclk_sync/Primitives,0,2,0,0,0,0,0,0,1,0
FIC_0_PERIPHERALS_0/FIC0_INITIATOR_inst_0/FIC0_INITIATOR_0/axicb/cb.arcon/mstctrlBlk[0].mstctrl/depck/Primitives,30,0,0,0,0,0,0,0,0,0
FIC_0_PERIPHERALS_0/FIC0_INITIATOR_inst_0/FIC0_INITIATOR_0/axicb/cb.arcon/mstctrlBlk[0].mstctrl/depck/genblk1[2].u_MstAdrDec/Primitives,3,0,0,0,0,0,0,0,0,0
FIC_0_PERIPHERALS_0/FIC0_INITIATOR_inst_0/FIC0_INITIATOR_0/axicb/cb.arcon/mstctrlBlk[0].mstctrl/trnscon/Primitives,131,68,0,0,0,0,0,0,0,0
FIC_0_PERIPHERALS_0/FIC0_INITIATOR_inst_0/FIC0_INITIATOR_0/axicb/cb.arcon/mstctrlBlk[0].mstctrl/trnscon/bs0/Primitives,9,0,0,0,0,0,0,0,0,0
FIC_0_PERIPHERALS_0/FIC0_INITIATOR_inst_0/FIC0_INITIATOR_0/axicb/cb.arcon/trgmx/Primitives,20,42,0,0,0,0,0,0,0,0
FIC_0_PERIPHERALS_0/FIC0_INITIATOR_inst_0/FIC0_INITIATOR_0/axicb/cb.awcon/mstctrlBlk[0].mstctrl/depck/Primitives,53,0,0,0,0,0,0,0,0,0
FIC_0_PERIPHERALS_0/FIC0_INITIATOR_inst_0/FIC0_INITIATOR_0/axicb/cb.awcon/mstctrlBlk[0].mstctrl/depck/genblk1[2].u_MstAdrDec/Primitives,5,0,0,0,0,0,0,0,0,0
FIC_0_PERIPHERALS_0/FIC0_INITIATOR_inst_0/FIC0_INITIATOR_0/axicb/cb.awcon/mstctrlBlk[0].mstctrl/trnscon/Primitives,137,68,0,0,0,0,0,0,0,0
FIC_0_PERIPHERALS_0/FIC0_INITIATOR_inst_0/FIC0_INITIATOR_0/axicb/cb.awcon/mstctrlBlk[0].mstctrl/trnscon/bs0/Primitives,9,0,0,0,0,0,0,0,0,0
FIC_0_PERIPHERALS_0/FIC0_INITIATOR_inst_0/FIC0_INITIATOR_0/axicb/cb.awcon/trgmx/Primitives,8,42,0,0,0,0,0,0,0,0
FIC_0_PERIPHERALS_0/FIC0_INITIATOR_inst_0/FIC0_INITIATOR_0/axicb/cb.derr/Primitives,40,44,0,0,0,0,0,0,0,0
FIC_0_PERIPHERALS_0/FIC0_INITIATOR_inst_0/FIC0_INITIATOR_0/axicb/cb.rDCon/SD.rdcon/rdFif.rdFif/Primitives,28,18,0,0,0,0,0,0,0,0
FIC_0_PERIPHERALS_0/FIC0_INITIATOR_inst_0/FIC0_INITIATOR_0/axicb/cb.rDCon/SD.rdcon/rdFif.rdFif/genblk1.DPFF/Primitives,82,66,0,0,0,0,0,0,0,0
FIC_0_PERIPHERALS_0/FIC0_INITIATOR_inst_0/FIC0_INITIATOR_0/axicb/cb.rDCon/SD.rdcon/rdmx/Primitives,199,9,0,0,0,0,0,0,0,0
FIC_0_PERIPHERALS_0/FIC0_INITIATOR_inst_0/FIC0_INITIATOR_0/axicb/cb.rcon/rrArb/Primitives,22,11,0,0,0,0,0,0,0,0
FIC_0_PERIPHERALS_0/FIC0_INITIATOR_inst_0/FIC0_INITIATOR_0/axicb/cb.rcon/slmx/Primitives,33,9,0,0,0,0,0,0,0,0
FIC_0_PERIPHERALS_0/FIC0_INITIATOR_inst_0/FIC0_INITIATOR_0/axicb/cb.wDCon/Primitives,6,0,0,0,0,0,0,0,0,0
FIC_0_PERIPHERALS_0/FIC0_INITIATOR_inst_0/FIC0_INITIATOR_0/axicb/cb.wDCon/iWrConSh.wrDMux/Primitives,75,0,0,0,0,0,0,0,0,0
FIC_0_PERIPHERALS_0/FIC0_INITIATOR_inst_0/FIC0_INITIATOR_0/axicb/cb.wDCon/iWrConSh.wrFif/Primitives,36,19,0,0,0,0,0,0,0,0
FIC_0_PERIPHERALS_0/FIC0_INITIATOR_inst_0/FIC0_INITIATOR_0/axicb/cb.wDCon/iWrConSh.wrFif/genblk1.DPRam/mem_mem_0_0/Primitives,0,0,12,12,0,0,1,0,0,0
FIC_0_PERIPHERALS_0/MSS_LSRAM_inst_0/COREAXI4SRAM_0/U_MSS_LSRAM_COREAXI4SRAM_0_CoreAXI4SRAM_SLVIF/Primitives,0,10,0,0,0,0,0,0,0,0
FIC_0_PERIPHERALS_0/MSS_LSRAM_inst_0/COREAXI4SRAM_0/genblk1.genblk1.U_MSS_LSRAM_COREAXI4SRAM_0_CoreAXI4SRAM_MAINCTRL/Primitives,322,236,0,0,0,0,0,0,0,0
FIC_0_PERIPHERALS_0/MSS_LSRAM_inst_0/PF_TPSRAM_AHB_AXI_0/Primitives,68,0,288,288,0,0,0,8,0,0
FIC_3_PERIPHERALS_0/COREGPIO_C0/GPIO_0/Primitives,49,34,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/FIC_3_ADDRESS_GENERATION_1/APB_ARBITER_0/Primitives,32,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/FIC_3_ADDRESS_GENERATION_1/FIC_3_0x4000_0xxx_0/FIC_3_0x4000_0xxx_0/Primitives,2,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/FIC_3_ADDRESS_GENERATION_1/FIC_3_0x4000_0xxx_0/FIC_3_0x4000_0xxx_0/u_mux_p_to_b3/Primitives,8,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/Primitives,4,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/miv_ihc_core_0/addr_mux_0/Primitives,501,0,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/miv_ihc_core_0/apb_target_0/Primitives,6,37,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/miv_ihc_core_0/common_mailbox_ram/Primitives,0,0,72,72,0,0,0,2,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/miv_ihc_core_0/gen_h0_h1.CH_H0_H1/Primitives,25,11,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/miv_ihc_core_0/gen_h0_h2.CH_H0_H2/Primitives,28,11,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/miv_ihc_core_0/gen_h0_h3.CH_H0_H3/Primitives,22,11,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/miv_ihc_core_0/gen_h0_h4.CH_H0_H4/Primitives,22,11,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/miv_ihc_core_0/gen_h1_h2.CH_H1_H2/Primitives,31,11,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/miv_ihc_core_0/gen_h1_h3.CH_H1_H3/Primitives,22,11,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/miv_ihc_core_0/gen_h1_h4.CH_H1_H4/Primitives,20,11,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/miv_ihc_core_0/gen_h2_h3.CH_H2_H3/Primitives,23,11,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/miv_ihc_core_0/gen_h2_h4.CH_H2_H4/Primitives,32,11,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/miv_ihc_core_0/gen_h3_h4.CH_H3_H4/Primitives,22,11,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/miv_ihc_core_0/gen_intr_module_h0.h0_irq_module/Primitives,27,32,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/miv_ihc_core_0/gen_intr_module_h1.h1_irq_module/Primitives,25,32,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/miv_ihc_core_0/gen_intr_module_h2.h2_irq_module/Primitives,26,32,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/miv_ihc_core_0/gen_intr_module_h3.h3_irq_module/Primitives,25,32,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/miv_ihc_core_0/gen_intr_module_h4.h4_irq_module/Primitives,26,32,0,0,0,0,0,0,0,0
FIC_3_PERIPHERALS_0/MIV_IHC_C0_0/MIV_IHC_C0_0/miv_ihc_core_0/mb_addr_decoder/Primitives,31,0,0,0,0,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A0_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A10_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A11_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A12_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A13_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A14_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A15_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A16_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A1_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A2_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A3_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A4_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A5_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A6_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A7_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A8_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_A9_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_ACT_N_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_BA0_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_BA1_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_BG0_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_CKE0_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_CS0_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DM0_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DM1_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ0_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ10_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ11_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ12_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ13_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ14_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ15_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ1_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ2_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ3_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ4_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ5_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ6_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ7_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ8_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_DQ9_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_ODT0_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/DDR_RAM_RST_N_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO0_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO10_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO11_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO12_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO13_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO15_IN_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO16_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO19_IN_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO1_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO20_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO23_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO2_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO30_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO31_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO32_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO33_IN_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO34_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO3_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO4_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO5_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO6_IN_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/MSSIO9_OUT_IOINST/Primitives,0,0,0,0,1,0,0,0,0,0
MSS_WRAPPER_0/MPFS_DISCOVERY_KIT_MSS_0/Primitives,17,0,0,0,0,6,0,0,0,0
MSS_WRAPPER_0/Primitives,4,0,0,0,20,0,0,0,0,0
Primitives/Primitives,8,0,0,0,25,0,0,0,0,0
axi4smaster_pktgen_0/Primitives,182,115,0,0,0,0,0,0,0,0
axi4smaster_pktgen_0/axi4liteslave_inst/Primitives,184,144,0,0,0,0,0,0,0,0
heartbeat_0/Primitives,38,27,0,0,0,0,0,0,0,0
libre_ila_uart_0/Primitives,115,302,0,0,0,0,0,0,0,0
libre_ila_uart_0/libre_ila_inst/Primitives,556,388,180,180,0,0,0,5,0,0
libre_ila_uart_0/libre_ila_inst/p_wlg.slv_reg_in_p_wlg.slv_reg_in_0_0/Primitives,0,0,12,12,0,0,1,0,0,0
libre_ila_uart_0/libre_ila_inst/p_wlg.slv_reg_in_p_wlg.slv_reg_in_0_1/Primitives,0,0,12,12,0,0,1,0,0,0
libre_ila_uart_0/libre_ila_inst/p_wlg.slv_reg_in_p_wlg.slv_reg_in_0_2/Primitives,0,0,12,12,0,0,1,0,0,0
libre_ila_uart_0/uart_inst/Primitives,174,83,0,0,0,0,0,0,0,0
libre_ila_uart_0/uart_rx_fifo_inst/Primitives,351,22,36,36,0,0,0,1,0,0
libre_ila_uart_0/uart_tx_fifo_inst/Primitives,42,22,36,36,0,0,0,1,0,0
